id,savetime,filename,stationid,forecast_fromtime,forecastvaluetime,forecastvalue,actualvaluetime,actualvalue,runningcapacity
1567,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 03:45:00,10.86,2024-11-26 16:45:13,-0.703287,96
1377,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 04:00:00,81.22,2024-11-26 16:45:13,-0.703287,96
993,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 04:00:00,70.86,2024-11-26 16:45:13,-0.703287,96
1185,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 04:00:00,81.81,2024-11-26 16:45:13,-0.703287,96
801,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 04:00:00,80.95,2024-11-26 16:45:13,-0.703287,96
1761,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 04:00:00,24.05,2024-11-26 16:45:13,-0.703287,96
1569,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 04:00:00,10.82,2024-11-26 16:45:13,-0.703287,96
1571,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 04:15:00,10.79,2024-11-26 16:45:13,-0.703287,96
1187,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 04:15:00,81.02,2024-11-26 16:45:13,-0.703287,96
1379,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 04:15:00,81.48,2024-11-26 16:45:13,-0.703287,96
803,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 04:15:00,80.56,2024-11-26 16:45:13,-0.703287,96
1763,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 04:15:00,23.75,2024-11-26 16:45:13,-0.703287,96
995,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 04:15:00,69.82,2024-11-26 16:45:13,-0.703287,96
997,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 04:30:00,68.74,2024-11-26 16:45:13,-0.703287,96
1189,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 04:30:00,80.23,2024-11-26 16:45:13,-0.703287,96
805,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 04:30:00,80.19,2024-11-26 16:45:13,-0.703287,96
1765,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 04:30:00,23.46,2024-11-26 16:45:13,-0.703287,96
1573,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 04:30:00,10.76,2024-11-26 16:45:13,-0.703287,96
1381,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 04:30:00,81.7,2024-11-26 16:45:13,-0.703287,96
1383,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 04:45:00,81.88,2024-11-26 16:45:13,-0.703287,96
1575,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 04:45:00,10.73,2024-11-26 16:45:13,-0.703287,96
999,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 04:45:00,67.58,2024-11-26 16:45:13,-0.703287,96
1767,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 04:45:00,23.17,2024-11-26 16:45:13,-0.703287,96
1191,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 04:45:00,79.42,2024-11-26 16:45:13,-0.703287,96
807,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 04:45:00,79.83,2024-11-26 16:45:13,-0.703287,96
809,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 05:00:00,79.47,2024-11-26 16:45:13,-0.703287,96
1769,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 05:00:00,22.88,2024-11-26 16:45:13,-0.703287,96
1577,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 05:00:00,10.69,2024-11-26 16:45:13,-0.703287,96
1001,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 05:00:00,66.41,2024-11-26 16:45:13,-0.703287,96
1385,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 05:00:00,82.01,2024-11-26 16:45:13,-0.703287,96
1193,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 05:00:00,78.56,2024-11-26 16:45:13,-0.703287,96
1003,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 05:15:00,65.17,2024-11-26 16:45:13,-0.703287,96
1387,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 05:15:00,82.09,2024-11-26 16:45:13,-0.703287,96
1771,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 05:15:00,22.59,2024-11-26 16:45:13,-0.703287,96
1579,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 05:15:00,10.66,2024-11-26 16:45:13,-0.703287,96
1195,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 05:15:00,77.66,2024-11-26 16:45:13,-0.703287,96
811,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 05:15:00,79.08,2024-11-26 16:45:13,-0.703287,96
1197,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 05:30:00,76.69,2024-11-26 16:45:13,-0.703287,96
1773,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 05:30:00,22.3,2024-11-26 16:45:13,-0.703287,96
1581,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 05:30:00,10.62,2024-11-26 16:45:13,-0.703287,96
1389,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 05:30:00,82.12,2024-11-26 16:45:13,-0.703287,96
813,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 05:30:00,78.68,2024-11-26 16:45:13,-0.703287,96
1005,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 05:30:00,63.86,2024-11-26 16:45:13,-0.703287,96
1775,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 05:45:00,22.01,2024-11-26 16:45:13,-0.703287,96
1583,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 05:45:00,10.59,2024-11-26 16:45:13,-0.703287,96
1391,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 05:45:00,82.11,2024-11-26 16:45:13,-0.703287,96
815,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 05:45:00,78.25,2024-11-26 16:45:13,-0.703287,96
1007,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 05:45:00,62.48,2024-11-26 16:45:13,-0.703287,96
1199,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 05:45:00,75.67,2024-11-26 16:45:13,-0.703287,96
1393,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 06:00:00,82.05,2024-11-26 16:45:13,-0.703287,96
1585,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 06:00:00,10.55,2024-11-26 16:45:13,-0.703287,96
1201,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 06:00:00,74.57,2024-11-26 16:45:13,-0.703287,96
1777,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 06:00:00,21.72,2024-11-26 16:45:13,-0.703287,96
817,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 06:00:00,77.8,2024-11-26 16:45:13,-0.703287,96
1009,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 06:00:00,61.07,2024-11-26 16:45:13,-0.703287,96
1203,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 06:15:00,73.4,2024-11-26 16:45:13,-0.703287,96
1779,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 06:15:00,21.43,2024-11-26 16:45:13,-0.703287,96
1395,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 06:15:00,81.96,2024-11-26 16:45:13,-0.703287,96
819,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 06:15:00,77.3,2024-11-26 16:45:13,-0.703287,96
1587,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 06:15:00,10.51,2024-11-26 16:45:13,-0.703287,96
1011,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 06:15:00,59.59,2024-11-26 16:45:13,-0.703287,96
1205,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 06:30:00,72.16,2024-11-26 16:45:13,-0.703287,96
1589,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 06:30:00,10.32,2024-11-26 16:45:13,-0.703287,96
1397,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 06:30:00,81.78,2024-11-26 16:45:13,-0.703287,96
1781,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 06:30:00,21.14,2024-11-26 16:45:13,-0.703287,96
1013,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 06:30:00,58.07,2024-11-26 16:45:13,-0.703287,96
821,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 06:30:00,76.77,2024-11-26 16:45:13,-0.703287,96
1015,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 06:45:00,56.55,2024-11-26 16:45:13,-0.703287,96
823,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 06:45:00,76.17,2024-11-26 16:45:13,-0.703287,96
1207,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 06:45:00,70.84,2024-11-26 16:45:13,-0.703287,96
1591,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 06:45:00,10.12,2024-11-26 16:45:13,-0.703287,96
1783,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 06:45:00,20.85,2024-11-26 16:45:13,-0.703287,96
1399,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 06:45:00,81.53,2024-11-26 16:45:13,-0.703287,96
1593,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 07:00:00,9.94,2024-11-26 16:45:13,-0.703287,96
1401,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 07:00:00,81.16,2024-11-26 16:45:13,-0.703287,96
1209,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 07:00:00,69.43,2024-11-26 16:45:13,-0.703287,96
1017,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 07:00:00,54.91,2024-11-26 16:45:13,-0.703287,96
1785,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 07:00:00,20.56,2024-11-26 16:45:13,-0.703287,96
825,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 07:00:00,75.46,2024-11-26 16:45:13,-0.703287,96
1211,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 07:15:00,67.88,2024-11-26 16:45:13,-0.703287,96
1019,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 07:15:00,53.14,2024-11-26 16:45:13,-0.703287,96
1595,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 07:15:00,9.76,2024-11-26 16:45:13,-0.703287,96
1403,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 07:15:00,80.66,2024-11-26 16:45:13,-0.703287,96
1787,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 07:15:00,20.27,2024-11-26 16:45:13,-0.703287,96
827,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 07:15:00,74.65,2024-11-26 16:45:13,-0.703287,96
829,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 07:30:00,73.74,2024-11-26 16:45:13,-0.703287,96
1213,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 07:30:00,66.22,2024-11-26 16:45:13,-0.703287,96
1021,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 07:30:00,51.26,2024-11-26 16:45:13,-0.703287,96
1597,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 07:30:00,9.58,2024-11-26 16:45:13,-0.703287,96
1405,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 07:30:00,79.94,2024-11-26 16:45:13,-0.703287,96
1789,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 07:30:00,19.98,2024-11-26 16:45:13,-0.703287,96
831,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 07:45:00,72.73,2024-11-26 16:45:13,-0.703287,96
1791,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 07:45:00,19.69,2024-11-26 16:45:13,-0.703287,96
1407,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 07:45:00,79.07,2024-11-26 16:45:13,-0.703287,96
1023,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 07:45:00,49.21,2024-11-26 16:45:13,-0.703287,96
1599,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 07:45:00,9.41,2024-11-26 16:45:13,-0.703287,96
1215,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 07:45:00,64.46,2024-11-26 16:45:13,-0.703287,96
1409,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 08:00:00,78.07,2024-11-26 16:45:13,-0.703287,96
833,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 08:00:00,71.63,2024-11-26 16:45:13,-0.703287,96
1025,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 08:00:00,47.02,2024-11-26 16:45:13,-0.703287,96
1601,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 08:00:00,9.24,2024-11-26 16:45:13,-0.703287,96
1217,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 08:00:00,62.63,2024-11-26 16:45:13,-0.703287,96
1793,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 08:00:00,19.4,2024-11-26 16:45:13,-0.703287,96
1219,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 08:15:00,60.73,2024-11-26 16:45:13,-0.703287,96
835,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 08:15:00,70.39,2024-11-26 16:45:13,-0.703287,96
1795,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 08:15:00,19.12,2024-11-26 16:45:13,-0.703287,96
1603,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 08:15:00,9.08,2024-11-26 16:45:13,-0.703287,96
1411,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 08:15:00,76.93,2024-11-26 16:45:13,-0.703287,96
1027,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 08:15:00,44.68,2024-11-26 16:45:13,-0.703287,96
1413,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 08:30:00,75.66,2024-11-26 16:45:13,-0.703287,96
1797,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 08:30:00,18.85,2024-11-26 16:45:13,-0.703287,96
1029,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 08:30:00,42.22,2024-11-26 16:45:13,-0.703287,96
1221,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 08:30:00,58.74,2024-11-26 16:45:13,-0.703287,96
1605,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 08:30:00,8.93,2024-11-26 16:45:13,-0.703287,96
837,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 08:30:00,69.05,2024-11-26 16:45:13,-0.703287,96
839,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 08:45:00,67.6,2024-11-26 16:45:13,-0.703287,96
1799,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 08:45:00,18.59,2024-11-26 16:45:13,-0.703287,96
1223,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 08:45:00,56.68,2024-11-26 16:45:13,-0.703287,96
1415,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 08:45:00,74.26,2024-11-26 16:45:13,-0.703287,96
1031,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 08:45:00,39.64,2024-11-26 16:45:13,-0.703287,96
1607,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 08:45:00,8.78,2024-11-26 16:45:13,-0.703287,96
1033,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 09:00:00,37.04,2024-11-26 16:45:13,-0.703287,96
1801,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 09:00:00,18.33,2024-11-26 16:45:13,-0.703287,96
1609,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 09:00:00,8.64,2024-11-26 16:45:13,-0.703287,96
841,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 09:00:00,66.11,2024-11-26 16:45:13,-0.703287,96
1417,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 09:00:00,72.75,2024-11-26 16:45:13,-0.703287,96
1225,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 09:00:00,54.58,2024-11-26 16:45:13,-0.703287,96
1035,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 09:15:00,34.4,2024-11-26 16:45:13,-0.703287,96
1419,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 09:15:00,71.16,2024-11-26 16:45:13,-0.703287,96
1803,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 09:15:00,18.09,2024-11-26 16:45:13,-0.703287,96
843,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 09:15:00,64.52,2024-11-26 16:45:13,-0.703287,96
1227,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 09:15:00,52.46,2024-11-26 16:45:13,-0.703287,96
1611,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 09:15:00,8.51,2024-11-26 16:45:13,-0.703287,96
1037,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 09:30:00,31.7,2024-11-26 16:45:13,-0.703287,96
1421,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 09:30:00,69.49,2024-11-26 16:45:13,-0.703287,96
1805,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 09:30:00,17.85,2024-11-26 16:45:13,-0.703287,96
845,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 09:30:00,62.88,2024-11-26 16:45:13,-0.703287,96
1229,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 09:30:00,50.33,2024-11-26 16:45:13,-0.703287,96
1613,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 09:30:00,8.38,2024-11-26 16:45:13,-0.703287,96
1807,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 09:45:00,17.62,2024-11-26 16:45:13,-0.703287,96
847,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 09:45:00,61.21,2024-11-26 16:45:13,-0.703287,96
1039,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 09:45:00,29.05,2024-11-26 16:45:13,-0.703287,96
1615,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 09:45:00,8.25,2024-11-26 16:45:13,-0.703287,96
1231,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 09:45:00,48.21,2024-11-26 16:45:13,-0.703287,96
1423,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 09:45:00,67.78,2024-11-26 16:45:13,-0.703287,96
1425,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-12-03 10:00:00,66.05,2024-11-26 16:45:13,-0.703287,96
1041,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-12-03 10:00:00,26.49,2024-11-26 16:45:13,-0.703287,96
1809,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 10:00:00,17.4,2024-11-26 16:45:13,-0.703287,96
1617,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 10:00:00,8.13,2024-11-26 16:45:13,-0.703287,96
849,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-12-03 10:00:00,59.55,2024-11-26 16:45:13,-0.703287,96
1233,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-12-03 10:00:00,46.13,2024-11-26 16:45:13,-0.703287,96
1619,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-12-03 10:15:00,8.02,2024-11-26 16:45:13,-0.703287,96
1811,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-12-03 10:15:00,17.19,2024-11-26 16:45:13,-0.703287,96
