id,savetime,filename,stationid,datatime,temperature,humidity,pressure,ws_10,wd_10,ws_30,wd_30,ws_50,wd_50,ws_70,wd_70,ws_hub,wd_hub
15,2024-12-16 00:31:13,DPDFDC_CFT_20241216_0035.WPD,41,2024-12-16 00:35:00,0.93,60.58,1020.67,8.23,0.29,8.22,0.29,8.25,0.28,8.35,0.29,8.35,0.29
17,2024-12-16 00:36:13,DPDFDC_CFT_20241216_0040.WPD,41,2024-12-16 00:40:00,0.85,60.49,1042.26,8.22,1.49,8.11,1.47,8.27,1.6,8.43,1.51,8.43,1.51
19,2024-12-16 00:41:13,DPDFDC_CFT_20241216_0045.WPD,41,2024-12-16 00:45:00,0.84,60.53,1017.42,8.11,4.42,8.26,4.33,8.28,4.49,8.31,4.18,8.31,4.18
21,2024-12-16 00:46:13,DPDFDC_CFT_20241216_0050.WPD,41,2024-12-16 00:50:00,0.85,59.64,1051.62,8.05,2.91,8.12,2.89,8.2,2.75,8.61,2.98,8.61,2.98
23,2024-12-16 00:51:13,DPDFDC_CFT_20241216_0055.WPD,41,2024-12-16 00:55:00,0.75,61.34,1017.01,7.96,0.76,8.01,0.83,7.83,0.77,8.23,0.82,8.23,0.82
25,2024-12-16 00:56:13,DPDFDC_CFT_20241216_0100.WPD,41,2024-12-16 01:00:00,0.75,61.07,1037.34,7.98,2.06,8.15,1.92,8.25,1.91,8.18,1.89,8.18,1.89
27,2024-12-16 01:01:13,DPDFDC_CFT_20241216_0105.WPD,41,2024-12-16 01:05:00,0.72,63.06,1037.6,7.8,14.67,7.87,4.5,7.91,350.03,8.19,4.09,8.19,4.09
29,2024-12-16 01:06:13,DPDFDC_CFT_20241216_0110.WPD,41,2024-12-16 01:10:00,0.64,60.8,1041.89,7.91,357.45,7.96,14.36,7.84,16.35,8.16,342.33,8.16,342.33
31,2024-12-16 01:11:13,DPDFDC_CFT_20241216_0115.WPD,41,2024-12-16 01:15:00,0.64,60.39,1052.96,7.69,351.0,7.73,354.57,7.79,3.47,8.06,350.72,8.06,350.72
33,2024-12-16 01:16:13,DPDFDC_CFT_20241216_0120.WPD,41,2024-12-16 01:20:00,0.62,64.18,1057.31,7.8,2.82,7.99,2.81,8.0,2.74,8.26,2.71,8.26,2.71
35,2024-12-16 01:21:13,DPDFDC_CFT_20241216_0125.WPD,41,2024-12-16 01:25:00,0.52,61.46,1036.23,7.62,0.3,7.93,0.27,7.88,0.3,8.08,0.28,8.08,0.28
37,2024-12-16 01:26:13,DPDFDC_CFT_20241216_0130.WPD,41,2024-12-16 01:30:00,0.52,63.49,1031.55,7.56,3.47,7.58,3.45,7.69,3.18,7.93,3.3,7.93,3.3
39,2024-12-16 01:31:14,DPDFDC_CFT_20241216_0135.WPD,41,2024-12-16 01:35:00,0.5,62.24,1028.88,7.55,5.02,7.85,5.42,7.86,5.33,7.9,5.3,7.9,5.3
41,2024-12-16 01:36:14,DPDFDC_CFT_20241216_0140.WPD,41,2024-12-16 01:40:00,0.43,64.12,1027.86,7.53,4.06,7.41,3.84,7.74,3.88,7.55,4.1,7.55,4.1
43,2024-12-16 01:41:14,DPDFDC_CFT_20241216_0145.WPD,41,2024-12-16 01:45:00,0.42,63.35,1029.41,7.08,1.34,7.33,1.33,7.37,1.35,7.52,1.28,7.52,1.28
45,2024-12-16 01:46:13,DPDFDC_CFT_20241216_0150.WPD,41,2024-12-16 01:50:00,0.4,63.93,1036.66,7.15,0.52,7.18,0.55,7.39,0.57,7.24,0.56,7.24,0.56
47,2024-12-16 01:51:13,DPDFDC_CFT_20241216_0155.WPD,41,2024-12-16 01:55:00,0.3,64.48,1020.7,7.19,349.4,7.24,6.71,7.07,347.02,7.53,349.1,7.53,349.1
49,2024-12-16 01:56:13,DPDFDC_CFT_20241216_0200.WPD,41,2024-12-16 02:00:00,0.3,63.58,1003.91,7.04,342.26,7.22,355.68,7.22,348.52,7.63,355.61,7.63,355.61
51,2024-12-16 02:01:13,DPDFDC_CFT_20241216_0205.WPD,41,2024-12-16 02:05:00,0.28,64.87,1025.14,7.19,341.47,7.15,349.61,7.12,14.33,7.51,1.27,7.51,1.27
53,2024-12-16 02:06:13,DPDFDC_CFT_20241216_0210.WPD,41,2024-12-16 02:10:00,0.2,65.95,1026.62,7.08,351.62,7.19,344.5,7.09,0.62,7.34,342.56,7.34,342.56
55,2024-12-16 02:11:13,DPDFDC_CFT_20241216_0215.WPD,41,2024-12-16 02:15:00,0.21,64.99,992.11,6.79,0.37,6.9,0.36,7.15,0.36,7.11,0.36,7.11,0.36
57,2024-12-16 02:16:14,DPDFDC_CFT_20241216_0220.WPD,41,2024-12-16 02:20:00,0.18,64.82,1021.68,6.8,2.39,6.96,2.43,7.08,2.29,7.13,2.25,7.13,2.25
59,2024-12-16 02:21:14,DPDFDC_CFT_20241216_0225.WPD,41,2024-12-16 02:25:00,0.1,65.68,1016.96,6.64,1.4,6.83,1.38,6.96,1.36,7.01,1.34,7.01,1.34
61,2024-12-16 02:26:14,DPDFDC_CFT_20241216_0230.WPD,41,2024-12-16 02:30:00,0.1,66.51,1021.34,6.54,2.29,6.78,2.21,6.71,2.37,6.79,2.32,6.79,2.32
63,2024-12-16 02:31:13,DPDFDC_CFT_20241216_0235.WPD,41,2024-12-16 02:35:00,0.08,68.04,1008.87,6.52,2.49,6.65,2.51,6.72,2.48,6.73,2.52,6.73,2.52
65,2024-12-16 02:36:13,DPDFDC_CFT_20241216_0240.WPD,41,2024-12-16 02:40:00,0.0,65.97,1024.83,6.59,0.59,6.76,0.58,6.56,0.61,6.9,0.62,6.9,0.62
67,2024-12-16 02:41:13,DPDFDC_CFT_20241216_0245.WPD,41,2024-12-16 02:45:00,0.0,65.46,1028.28,6.52,6.73,6.52,352.83,6.57,347.3,6.86,357.67,6.86,357.67
69,2024-12-16 02:46:13,DPDFDC_CFT_20241216_0250.WPD,41,2024-12-16 02:50:00,-0.02,66.42,1011.14,6.81,2.34,6.8,2.48,6.93,2.36,7.14,2.49,7.14,2.49
71,2024-12-16 02:51:13,DPDFDC_CFT_20241216_0255.WPD,41,2024-12-16 02:55:00,-0.09,66.98,1005.12,6.78,352.61,6.99,341.11,7.14,352.49,7.0,0.41,7.0,0.41
73,2024-12-16 02:56:13,DPDFDC_CFT_20241216_0300.WPD,41,2024-12-16 03:00:00,-0.09,65.93,1049.73,6.92,1.43,7.04,1.35,6.93,1.35,7.15,1.46,7.15,1.46
75,2024-12-16 03:01:14,DPDFDC_CFT_20241216_0305.WPD,41,2024-12-16 03:05:00,-0.11,67.62,1046.78,7.2,0.31,7.05,0.31,7.08,0.31,7.43,0.32,7.43,0.32
77,2024-12-16 03:06:14,DPDFDC_CFT_20241216_0310.WPD,41,2024-12-16 03:10:00,-0.2,67.02,1044.77,6.87,1.0,7.11,1.03,6.96,0.98,7.24,0.96,7.24,0.96
79,2024-12-16 03:11:14,DPDFDC_CFT_20241216_0315.WPD,41,2024-12-16 03:15:00,-0.18,65.5,1020.83,6.9,12.51,6.98,0.17,7.11,342.54,7.34,6.74,7.34,6.74
81,2024-12-16 03:16:13,DPDFDC_CFT_20241216_0320.WPD,41,2024-12-16 03:20:00,-0.21,67.59,1053.45,6.88,1.27,6.84,1.29,6.89,1.23,7.13,1.29,7.13,1.29
83,2024-12-16 03:21:12,DPDFDC_CFT_20241216_0325.WPD,41,2024-12-16 03:25:00,-0.28,67.8,1034.09,6.85,0.35,6.94,0.35,7.06,0.35,7.0,0.35,7.0,0.35
85,2024-12-16 03:26:12,DPDFDC_CFT_20241216_0330.WPD,41,2024-12-16 03:30:00,-0.28,67.16,999.48,6.95,10.61,7.13,347.99,7.22,10.49,7.4,349.09,7.4,349.09
87,2024-12-16 03:31:13,DPDFDC_CFT_20241216_0335.WPD,41,2024-12-16 03:35:00,-0.3,67.66,1027.7,7.03,1.19,7.17,1.25,7.27,1.2,7.29,1.29,7.29,1.29
89,2024-12-16 03:36:13,DPDFDC_CFT_20241216_0340.WPD,41,2024-12-16 03:40:00,-0.38,67.8,1032.43,7.12,359.63,6.89,9.51,7.1,4.72,7.53,8.97,7.53,8.97
91,2024-12-16 03:41:13,DPDFDC_CFT_20241216_0345.WPD,41,2024-12-16 03:45:00,-0.38,68.07,1037.49,6.96,349.78,7.01,345.64,7.23,345.03,7.46,357.95,7.46,357.95
93,2024-12-16 03:46:13,DPDFDC_CFT_20241216_0350.WPD,41,2024-12-16 03:50:00,-0.4,69.8,996.85,7.05,347.73,7.2,349.11,7.19,353.91,7.39,15.2,7.39,15.2
95,2024-12-16 03:51:13,DPDFDC_CFT_20241216_0355.WPD,41,2024-12-16 03:55:00,-0.48,68.77,1027.48,7.19,1.34,7.25,1.42,7.16,1.31,7.39,1.36,7.39,1.36
97,2024-12-16 03:56:12,DPDFDC_CFT_20241216_0400.WPD,41,2024-12-16 04:00:00,-0.47,70.52,1034.56,7.28,3.51,7.39,3.62,7.4,3.55,7.53,3.43,7.53,3.43
99,2024-12-16 04:01:13,DPDFDC_CFT_20241216_0405.WPD,41,2024-12-16 04:05:00,-0.5,67.59,1023.9,7.16,2.01,7.49,2.03,7.37,1.95,7.7,1.93,7.7,1.93
101,2024-12-16 04:06:13,DPDFDC_CFT_20241216_0410.WPD,41,2024-12-16 04:10:00,-0.57,68.58,1024.27,7.24,4.09,7.37,3.94,7.31,3.79,7.55,3.79,7.55,3.79
103,2024-12-16 04:11:13,DPDFDC_CFT_20241216_0415.WPD,41,2024-12-16 04:15:00,-0.56,67.58,1051.23,7.27,0.62,7.27,0.66,7.4,0.62,7.7,0.61,7.7,0.61
105,2024-12-16 04:16:13,DPDFDC_CFT_20241216_0420.WPD,41,2024-12-16 04:20:00,-0.58,68.34,1022.28,7.26,340.24,7.41,11.97,7.33,353.28,7.53,3.81,7.53,3.81
107,2024-12-16 04:21:13,DPDFDC_CFT_20241216_0425.WPD,41,2024-12-16 04:25:00,-0.63,69.67,1012.14,7.16,5.33,7.45,1.87,7.25,346.47,7.84,359.64,7.84,359.64
109,2024-12-16 04:26:13,DPDFDC_CFT_20241216_0430.WPD,41,2024-12-16 04:30:00,-0.63,69.01,1039.28,7.34,1.32,7.4,4.56,7.57,5.57,7.75,340.46,7.75,340.46
111,2024-12-16 04:31:13,DPDFDC_CFT_20241216_0435.WPD,41,2024-12-16 04:35:00,-0.64,68.52,1028.73,7.3,351.82,7.2,1.26,7.5,357.54,7.57,347.23,7.57,347.23
113,2024-12-16 04:36:13,DPDFDC_CFT_20241216_0440.WPD,41,2024-12-16 04:40:00,-0.7,69.96,1036.32,7.23,345.96,7.26,8.41,7.48,347.91,7.53,353.56,7.53,353.56
115,2024-12-16 04:41:13,DPDFDC_CFT_20241216_0445.WPD,41,2024-12-16 04:45:00,-0.7,70.0,1008.56,7.23,345.85,7.39,14.64,7.41,352.06,7.77,0.18,7.77,0.18
117,2024-12-16 04:46:13,DPDFDC_CFT_20241216_0450.WPD,41,2024-12-16 04:50:00,-0.72,68.94,1017.29,7.45,11.43,7.44,14.18,7.86,2.49,7.83,10.36,7.83,10.36
119,2024-12-16 04:51:13,DPDFDC_CFT_20241216_0455.WPD,41,2024-12-16 04:55:00,-0.77,71.25,1022.85,7.52,0.6,7.59,15.05,7.8,12.18,8.02,356.67,8.02,356.67
121,2024-12-16 04:56:13,DPDFDC_CFT_20241216_0500.WPD,41,2024-12-16 05:00:00,-0.77,69.14,1015.85,7.66,352.26,7.46,7.0,7.69,0.51,8.04,345.32,8.04,345.32
123,2024-12-16 05:01:13,DPDFDC_CFT_20241216_0505.WPD,41,2024-12-16 05:05:00,-0.79,69.15,1005.98,7.56,3.42,7.84,3.43,7.8,3.61,7.95,3.62,7.95,3.62
125,2024-12-16 05:06:13,DPDFDC_CFT_20241216_0510.WPD,41,2024-12-16 05:10:00,-0.83,70.57,1063.21,7.82,3.65,7.84,3.73,8.05,3.7,8.13,3.64,8.13,3.64
127,2024-12-16 05:11:13,DPDFDC_CFT_20241216_0515.WPD,41,2024-12-16 05:15:00,-0.82,69.68,1016.08,8.07,4.04,7.96,3.95,8.14,4.16,8.07,4.03,8.07,4.03
129,2024-12-16 05:16:13,DPDFDC_CFT_20241216_0520.WPD,41,2024-12-16 05:20:00,-0.84,71.28,1035.47,7.97,1.79,8.21,1.88,8.24,1.94,8.33,1.8,8.33,1.8
131,2024-12-16 05:21:13,DPDFDC_CFT_20241216_0525.WPD,41,2024-12-16 05:25:00,-0.86,69.8,1027.03,7.95,0.54,7.83,0.55,7.98,0.52,8.21,0.51,8.21,0.51
133,2024-12-16 05:26:13,DPDFDC_CFT_20241216_0530.WPD,41,2024-12-16 05:30:00,-0.86,69.44,1025.26,8.03,4.68,8.08,4.91,8.29,4.99,8.56,4.61,8.56,4.61
135,2024-12-16 05:31:14,DPDFDC_CFT_20241216_0535.WPD,41,2024-12-16 05:35:00,-0.9,71.79,1025.94,7.65,0.92,7.91,0.94,7.76,0.91,8.18,0.92,8.18,0.92
137,2024-12-16 05:36:14,DPDFDC_CFT_20241216_0540.WPD,41,2024-12-16 05:40:00,-0.91,69.43,1017.02,7.55,1.47,7.81,1.44,7.83,1.39,8.12,1.47,8.12,1.47
139,2024-12-16 05:41:14,DPDFDC_CFT_20241216_0545.WPD,41,2024-12-16 05:45:00,-0.91,71.39,1048.65,7.54,3.92,7.53,3.84,7.57,4.06,7.87,3.92,7.87,3.92
141,2024-12-16 05:46:13,DPDFDC_CFT_20241216_0550.WPD,41,2024-12-16 05:50:00,-0.89,71.0,1006.3,7.31,0.4,7.55,0.4,7.51,0.37,7.66,0.38,7.66,0.38
143,2024-12-16 05:51:13,DPDFDC_CFT_20241216_0555.WPD,41,2024-12-16 05:55:00,-0.95,70.76,1027.58,7.26,351.45,7.28,355.02,7.47,356.72,7.4,347.64,7.4,347.64
145,2024-12-16 05:56:13,DPDFDC_CFT_20241216_0600.WPD,41,2024-12-16 06:00:00,-0.91,70.49,1034.95,7.19,357.04,7.23,348.59,7.19,352.38,7.51,350.74,7.51,350.74
147,2024-12-16 06:01:13,DPDFDC_CFT_20241216_0605.WPD,41,2024-12-16 06:05:00,-0.93,70.18,985.93,7.02,13.38,7.0,345.68,7.06,357.45,7.36,6.16,7.36,6.16
149,2024-12-16 06:06:13,DPDFDC_CFT_20241216_0610.WPD,41,2024-12-16 06:10:00,-0.88,70.4,1037.04,6.91,1.92,6.86,1.95,6.89,2.08,6.98,2.09,6.98,2.09
151,2024-12-16 06:11:13,DPDFDC_CFT_20241216_0615.WPD,41,2024-12-16 06:15:00,-0.87,71.27,1028.14,6.69,0.41,6.71,0.44,6.86,0.43,6.97,0.44,6.97,0.44
153,2024-12-16 06:16:14,DPDFDC_CFT_20241216_0620.WPD,41,2024-12-16 06:20:00,-0.87,70.45,1012.6,6.5,8.15,6.54,344.31,6.59,344.91,6.85,2.18,6.85,2.18
155,2024-12-16 06:21:14,DPDFDC_CFT_20241216_0625.WPD,41,2024-12-16 06:25:00,-0.91,69.01,1011.39,6.49,5.39,6.65,0.11,6.55,348.7,6.71,8.44,6.71,8.44
157,2024-12-16 06:26:14,DPDFDC_CFT_20241216_0630.WPD,41,2024-12-16 06:30:00,-0.9,71.64,1020.4,6.1,6.62,6.3,355.99,6.31,352.87,6.51,358.12,6.51,358.12
159,2024-12-16 06:49:23,DPDFDC_CFT_20241216_0635.WPD,41,2024-12-16 06:35:00,-0.91,69.48,1027.25,5.99,1.33,6.23,1.29,6.08,1.34,6.52,1.3,6.52,1.3
161,2024-12-16 06:49:53,DPDFDC_CFT_20241216_0640.WPD,41,2024-12-16 06:40:00,-0.94,71.48,1043.29,6.11,354.09,6.24,10.6,6.2,351.46,6.49,12.97,6.49,12.97
163,2024-12-16 06:50:33,DPDFDC_CFT_20241216_0645.WPD,41,2024-12-16 06:45:00,-0.94,70.73,1028.27,6.22,0.02,6.25,0.02,6.16,0.02,6.35,0.02,6.35,0.02
165,2024-12-16 06:51:03,DPDFDC_CFT_20241216_0650.WPD,41,2024-12-16 06:50:00,-0.93,71.49,1036.24,6.31,0.7,6.17,0.76,6.12,0.75,6.5,0.76,6.5,0.76
167,2024-12-16 06:51:33,DPDFDC_CFT_20241216_0655.WPD,41,2024-12-16 06:55:00,-0.9,70.61,1019.63,6.13,0.99,6.2,0.97,6.34,0.96,6.48,0.96,6.48,0.96
169,2024-12-16 06:56:13,DPDFDC_CFT_20241216_0700.WPD,41,2024-12-16 07:00:00,-0.91,70.25,1031.16,6.12,345.61,6.35,359.31,6.25,349.73,6.66,0.48,6.66,0.48
171,2024-12-16 07:01:13,DPDFDC_CFT_20241216_0705.WPD,41,2024-12-16 07:05:00,-0.89,70.65,1005.89,6.26,351.61,6.29,11.87,6.44,3.33,6.58,351.57,6.58,351.57
173,2024-12-16 07:06:13,DPDFDC_CFT_20241216_0710.WPD,41,2024-12-16 07:10:00,-0.81,71.38,1041.87,6.39,11.85,6.4,351.39,6.35,359.79,6.52,346.65,6.52,346.65
175,2024-12-16 07:11:13,DPDFDC_CFT_20241216_0715.WPD,41,2024-12-16 07:15:00,-0.81,71.46,1028.12,6.45,13.18,6.31,352.77,6.43,347.92,6.74,345.26,6.74,345.26
177,2024-12-16 07:16:12,DPDFDC_CFT_20241216_0720.WPD,41,2024-12-16 07:20:00,-0.79,70.96,1024.81,6.44,352.67,6.29,348.08,6.48,341.11,6.6,350.4,6.6,350.4
179,2024-12-16 07:21:12,DPDFDC_CFT_20241216_0725.WPD,41,2024-12-16 07:25:00,-0.68,70.22,1003.81,6.39,348.3,6.39,7.56,6.37,344.9,6.77,2.51,6.77,2.51
181,2024-12-16 07:26:12,DPDFDC_CFT_20241216_0730.WPD,41,2024-12-16 07:30:00,-0.71,69.46,1048.32,6.42,2.69,6.4,2.62,6.49,2.45,6.73,2.45,6.73,2.45
183,2024-12-16 07:31:13,DPDFDC_CFT_20241216_0735.WPD,41,2024-12-16 07:35:00,-0.67,70.15,1030.96,6.27,7.53,6.4,2.19,6.56,354.75,6.65,10.04,6.65,10.04
185,2024-12-16 07:36:13,DPDFDC_CFT_20241216_0740.WPD,41,2024-12-16 07:40:00,-0.5,70.92,997.9,6.28,1.74,6.26,1.71,6.44,1.79,6.49,1.86,6.49,1.86
187,2024-12-16 07:41:13,DPDFDC_CFT_20241216_0745.WPD,41,2024-12-16 07:45:00,-0.51,68.64,1028.97,6.16,354.95,6.27,11.61,6.3,9.92,6.49,352.85,6.49,352.85
189,2024-12-16 07:46:13,DPDFDC_CFT_20241216_0750.WPD,41,2024-12-16 07:50:00,-0.46,69.76,1024.14,6.4,347.52,6.33,344.11,6.51,350.73,6.73,350.54,6.73,350.54
191,2024-12-16 07:51:13,DPDFDC_CFT_20241216_0755.WPD,41,2024-12-16 07:55:00,-0.26,69.5,1015.77,6.6,11.05,6.64,349.9,6.51,7.2,6.77,348.33,6.77,348.33
193,2024-12-16 07:56:13,DPDFDC_CFT_20241216_0800.WPD,41,2024-12-16 08:00:00,-0.26,68.89,1023.38,6.43,1.61,6.47,1.61,6.5,1.61,6.8,1.56,6.8,1.56
195,2024-12-16 08:01:13,DPDFDC_CFT_20241216_0805.WPD,41,2024-12-16 08:05:00,-0.2,69.56,1031.36,6.36,354.2,6.33,353.95,6.35,343.92,6.59,14.15,6.59,14.15
197,2024-12-16 08:06:13,DPDFDC_CFT_20241216_0810.WPD,41,2024-12-16 08:10:00,0.04,67.97,1045.75,6.39,357.96,6.44,348.04,6.48,352.29,6.6,0.77,6.6,0.77
199,2024-12-16 08:11:13,DPDFDC_CFT_20241216_0815.WPD,41,2024-12-16 08:15:00,0.04,68.91,1003.45,6.22,342.99,6.34,340.73,6.51,1.05,6.55,9.52,6.55,9.52
201,2024-12-16 08:16:13,DPDFDC_CFT_20241216_0820.WPD,41,2024-12-16 08:20:00,0.12,67.15,1028.0,6.43,345.84,6.4,347.81,6.59,7.95,6.81,2.46,6.81,2.46
203,2024-12-16 08:21:13,DPDFDC_CFT_20241216_0825.WPD,41,2024-12-16 08:25:00,0.43,66.43,1016.94,6.13,3.63,6.27,357.57,6.32,349.49,6.51,341.02,6.51,341.02
205,2024-12-16 08:26:13,DPDFDC_CFT_20241216_0830.WPD,41,2024-12-16 08:30:00,0.42,65.12,1023.07,6.17,347.85,6.3,356.32,6.19,347.85,6.27,359.85,6.27,359.85
207,2024-12-16 08:31:13,DPDFDC_CFT_20241216_0835.WPD,41,2024-12-16 08:35:00,0.51,65.0,1032.84,6.05,9.36,6.05,352.91,6.17,2.04,6.18,356.98,6.18,356.98
209,2024-12-16 08:36:13,DPDFDC_CFT_20241216_0840.WPD,41,2024-12-16 08:40:00,0.85,64.71,1046.33,6.02,342.84,6.09,4.52,5.96,9.75,6.23,353.12,6.23,353.12
211,2024-12-16 08:41:13,DPDFDC_CFT_20241216_0845.WPD,41,2024-12-16 08:45:00,0.84,65.36,1027.73,5.98,348.6,6.16,6.26,6.11,0.7,6.14,358.74,6.14,358.74
213,2024-12-16 08:46:13,DPDFDC_CFT_20241216_0850.WPD,41,2024-12-16 08:50:00,0.93,64.21,1018.02,5.99,1.04,6.04,0.98,6.15,1.01,6.29,0.97,6.29,0.97
215,2024-12-16 08:51:13,DPDFDC_CFT_20241216_0855.WPD,41,2024-12-16 08:55:00,1.32,64.53,1031.41,6.06,1.94,6.2,1.79,6.16,1.86,6.44,1.82,6.44,1.82
217,2024-12-16 08:56:13,DPDFDC_CFT_20241216_0900.WPD,41,2024-12-16 09:00:00,1.33,63.8,1018.69,6.23,3.78,6.21,3.89,6.34,3.89,6.45,3.87,6.45,3.87
219,2024-12-16 09:01:13,DPDFDC_CFT_20241216_0905.WPD,41,2024-12-16 09:05:00,1.43,61.51,1032.26,6.38,0.09,6.27,351.34,6.33,8.9,6.54,0.04,6.54,0.04
221,2024-12-16 09:06:13,DPDFDC_CFT_20241216_0910.WPD,41,2024-12-16 09:10:00,1.91,59.37,1036.24,6.28,351.14,6.31,359.74,6.51,347.65,6.67,346.5,6.67,346.5
223,2024-12-16 09:11:13,DPDFDC_CFT_20241216_0915.WPD,41,2024-12-16 09:15:00,1.85,61.58,1008.18,6.37,0.07,6.4,0.07,6.44,0.07,6.54,0.07,6.54,0.07
225,2024-12-16 09:16:13,DPDFDC_CFT_20241216_0920.WPD,41,2024-12-16 09:20:00,2.0,60.09,1018.62,6.39,352.84,6.43,358.65,6.43,14.32,6.57,342.28,6.57,342.28
227,2024-12-16 09:21:13,DPDFDC_CFT_20241216_0925.WPD,41,2024-12-16 09:25:00,2.47,56.96,1010.49,6.44,5.52,6.64,5.57,6.56,6.02,6.58,5.67,6.58,5.67
229,2024-12-16 09:26:13,DPDFDC_CFT_20241216_0930.WPD,41,2024-12-16 09:30:00,2.5,59.4,1035.51,6.15,345.49,6.4,349.46,6.42,4.93,6.5,351.68,6.5,351.68
231,2024-12-16 09:31:14,DPDFDC_CFT_20241216_0935.WPD,41,2024-12-16 09:35:00,2.64,56.6,1017.46,6.39,0.64,6.18,0.65,6.3,0.6,6.61,0.66,6.61,0.66
233,2024-12-16 09:36:14,DPDFDC_CFT_20241216_0940.WPD,41,2024-12-16 09:40:00,3.09,55.55,1023.35,6.06,16.46,5.99,343.81,6.21,352.85,6.28,345.23,6.28,345.23
235,2024-12-16 09:41:14,DPDFDC_CFT_20241216_0945.WPD,41,2024-12-16 09:45:00,3.15,55.37,1021.89,5.85,0.51,5.86,344.2,5.89,12.46,6.05,340.86,6.05,340.86
237,2024-12-16 09:46:13,DPDFDC_CFT_20241216_0950.WPD,41,2024-12-16 09:50:00,3.39,56.14,1025.8,5.66,343.91,5.58,13.14,5.58,347.19,5.8,358.51,5.8,358.51
239,2024-12-16 09:51:13,DPDFDC_CFT_20241216_0955.WPD,41,2024-12-16 09:55:00,3.92,52.53,1018.39,5.43,1.33,5.62,1.36,5.53,1.38,5.82,1.38,5.82,1.38
241,2024-12-16 09:56:13,DPDFDC_CFT_20241216_1000.WPD,41,2024-12-16 10:00:00,3.8,53.78,1035.34,5.53,1.97,5.49,9.79,5.43,14.14,5.69,348.66,5.69,348.66
243,2024-12-16 10:01:13,DPDFDC_CFT_20241216_1005.WPD,41,2024-12-16 10:05:00,3.99,51.96,1024.52,5.39,347.99,5.37,349.44,5.41,341.98,5.5,351.72,5.5,351.72
245,2024-12-16 10:06:13,DPDFDC_CFT_20241216_1010.WPD,41,2024-12-16 10:10:00,4.46,49.1,1036.87,5.32,349.91,5.28,5.09,5.52,346.04,5.52,9.4,5.52,9.4
247,2024-12-16 10:11:13,DPDFDC_CFT_20241216_1015.WPD,41,2024-12-16 10:15:00,4.46,50.76,1001.46,5.38,1.64,5.46,1.72,5.44,1.78,5.56,1.68,5.56,1.68
249,2024-12-16 10:16:14,DPDFDC_CFT_20241216_1020.WPD,41,2024-12-16 10:20:00,4.71,50.39,1029.65,5.18,3.8,5.44,11.07,5.35,13.8,5.61,356.71,5.61,356.71
251,2024-12-16 10:21:14,DPDFDC_CFT_20241216_1025.WPD,41,2024-12-16 10:25:00,5.17,46.86,1048.3,5.32,12.68,5.55,338.71,5.52,339.34,5.48,354.11,5.48,354.11
253,2024-12-16 10:26:13,DPDFDC_CFT_20241216_1030.WPD,41,2024-12-16 10:30:00,5.22,49.12,1012.58,5.29,0.65,5.4,0.69,5.39,0.67,5.63,0.66,5.63,0.66
255,2024-12-16 10:31:12,DPDFDC_CFT_20241216_1035.WPD,41,2024-12-16 10:35:00,5.17,47.21,1032.23,5.19,347.6,5.34,358.43,5.42,340.01,5.48,0.52,5.48,0.52
257,2024-12-16 10:36:12,DPDFDC_CFT_20241216_1040.WPD,41,2024-12-16 10:40:00,5.81,44.92,1047.52,5.14,2.52,5.33,2.59,5.3,2.48,5.4,2.54,5.4,2.54
259,2024-12-16 10:41:12,DPDFDC_CFT_20241216_1045.WPD,41,2024-12-16 10:45:00,5.89,44.88,1011.67,5.2,348.59,5.29,347.84,5.22,343.31,5.34,355.04,5.34,355.04
261,2024-12-16 10:46:12,DPDFDC_CFT_20241216_1050.WPD,41,2024-12-16 10:50:00,6.01,45.11,1017.84,5.32,13.25,5.29,348.81,5.27,4.07,5.39,343.7,5.39,343.7
263,2024-12-16 10:51:12,DPDFDC_CFT_20241216_1055.WPD,41,2024-12-16 10:55:00,6.27,42.78,1027.53,5.18,3.25,5.21,3.11,5.16,3.07,5.32,3.23,5.32,3.23
265,2024-12-16 10:56:13,DPDFDC_CFT_20241216_1100.WPD,41,2024-12-16 11:00:00,6.31,43.06,1024.22,5.28,0.16,5.28,0.16,5.41,0.16,5.49,0.16,5.49,0.16
267,2024-12-16 11:01:13,DPDFDC_CFT_20241216_1105.WPD,41,2024-12-16 11:05:00,6.58,43.77,997.9,5.33,1.44,5.31,1.41,5.39,1.45,5.58,1.43,5.58,1.43
269,2024-12-16 11:06:13,DPDFDC_CFT_20241216_1110.WPD,41,2024-12-16 11:10:00,7.01,40.99,1041.86,5.26,2.65,5.19,2.75,5.34,2.6,5.48,2.64,5.48,2.64
271,2024-12-16 11:11:13,DPDFDC_CFT_20241216_1115.WPD,41,2024-12-16 11:15:00,6.94,41.44,1035.56,5.3,359.13,5.42,346.98,5.33,1.71,5.62,356.3,5.62,356.3
273,2024-12-16 11:16:13,DPDFDC_CFT_20241216_1120.WPD,41,2024-12-16 11:20:00,7.08,42.04,1058.9,5.26,14.28,5.37,10.9,5.21,344.85,5.49,343.21,5.49,343.21
275,2024-12-16 11:21:13,DPDFDC_CFT_20241216_1125.WPD,41,2024-12-16 11:25:00,7.68,40.25,1030.84,5.17,4.43,5.21,4.64,5.24,4.68,5.39,4.5,5.39,4.5
277,2024-12-16 11:26:13,DPDFDC_CFT_20241216_1130.WPD,41,2024-12-16 11:30:00,7.66,38.7,1019.08,5.24,11.75,5.11,342.82,5.3,15.95,5.48,350.26,5.48,350.26
